"X","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","quarter","semi","small_final","big_final","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","first_round","fall_first_round","false_start_first_round","tomoa_skip","year","start_date","end_date","event","dob","time_progression","age"
2109,22,"giulia","randi","ITA",9.14,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,NA,9.144,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","2002-01-01",3675,20
2110,23,"heeju","noh","KOR",9.22,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,NA,9.223,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","2004-11-20",3675,17
2111,24,"callie","close","USA",9.24,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,10.869,9.24,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","2005-01-01",3675,17
2112,25,"seoyeon","park","KOR",9.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,9.307,9.501,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","2002-01-01",3675,20
2113,26,"youjin","cha","KOR",9.39,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,9.391,9.754,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","1999-01-01",3675,23
2114,27,"hanareum","sung","KOR",9.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,9.44,9.677,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","2005-01-01",3675,17
2115,28,"sophia","curcio","USA",9.45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,9.675,9.458,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","2006-01-01",3675,16
2116,29,"nawoo","choi","KOR",9.86,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,9.869,10.306,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","2002-03-04",3675,20
2117,30,"hyebin","kim","KOR",10.06,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,11.27,10.062,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",NA,3675,20.0294117647059
2118,31,"yena","pi","KOR",10.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,10.72,10.846,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","2002-01-01",3675,20
2119,32,"victoire","andrier","FRA",11.06,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,NA,11.063,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","1996-02-16",3675,26
2120,33,"dasom","yun","KOR",11.23,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,11.908,11.237,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","2006-01-01",3675,16
2121,34,"grace","crowley","AUS",11.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1235,11.578,13.624,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","2003-01-01",3675,19
2122,35,"yejin","jung","KOR",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1235,12.124,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-06","2022-05-08","IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022","2004-01-01",3675,18
2123,1,"aleksandra","miroslaw","POL",6.89,6.93,FALSE,FALSE,FALSE,FALSE,FALSE,1236,6.897,8.62,FALSE,FALSE,FALSE,FALSE,7.06,8.96,NA,6.93,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,7.08,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1994-02-02",3689,28
2124,2,"aleksandra","kalucka","POL",7.24,7.83,FALSE,FALSE,FALSE,FALSE,FALSE,1236,7.244,7.517,FALSE,FALSE,FALSE,FALSE,7.51,7.34,NA,7.83,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,7.47,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2001-12-25",3689,20
2125,3,"natalia","kalucka","POL",7.47,7.52,FALSE,FALSE,FALSE,FALSE,FALSE,1236,NA,NA,NA,NA,NA,NA,7.67,NA,7.52,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,7.82,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2001-12-25",3689,20
2126,4,"emma","hunt","USA",7.29,7.58,FALSE,FALSE,FALSE,FALSE,FALSE,1236,NA,NA,NA,NA,NA,NA,7.67,7.42,7.58,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,8.41,FALSE,FALSE,FALSE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2003-04-01",3689,19
2127,5,"aurelia","sarisson","FRA",7.45,12.26,FALSE,FALSE,FALSE,FALSE,FALSE,1236,NA,NA,NA,NA,NA,NA,12.26,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,7.51,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1997-12-21",3689,24
2128,6,"patrycja","chudziak","POL",7.67,8.87,FALSE,FALSE,FALSE,FALSE,FALSE,1236,8.303,7.674,FALSE,FALSE,FALSE,FALSE,8.87,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,7.96,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1997-01-01",3689,25
2129,7,"beatrice","colli","ITA",7.89,NA,FALSE,FALSE,TRUE,FALSE,FALSE,1236,7.898,9.621,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,NA,7.7,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2004-10-10",3689,17
2130,8,"andrea","rojas","ECU",8.03,8.03,FALSE,FALSE,FALSE,FALSE,FALSE,1236,NA,NA,NA,NA,NA,NA,8.03,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,9,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1995-01-01",3689,27
2131,9,"franziska","ritter","GER",7.9,NA,FALSE,FALSE,TRUE,FALSE,FALSE,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2003-01-01",3689,19
2132,10,"capucine","viglione","FRA",8.07,9.37,FALSE,FALSE,FALSE,FALSE,FALSE,1236,11.317,8.077,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,9.37,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2002-12-09",3689,19
2133,11,"giulia","randi","ITA",8.12,8.13,FALSE,FALSE,FALSE,FALSE,FALSE,1236,8.457,8.124,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,8.13,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2002-01-01",3689,20
2134,12,"victoire","andrier","FRA",8.2,8.38,FALSE,FALSE,FALSE,FALSE,FALSE,1236,8.542,8.208,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,8.38,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1996-02-16",3689,26
2135,13,"nuria","brockfeld","GER",8.4,8.22,FALSE,FALSE,FALSE,FALSE,FALSE,1236,8.766,8.402,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,8.22,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2004-01-24",3689,18
2136,14,"tetiana","kolkotina","UKR",8.55,8.64,FALSE,FALSE,FALSE,FALSE,FALSE,1236,8.556,8.68,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,8.64,FALSE,FALSE,FALSE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1992-01-01",3689,30
2137,15,"piper","kelly","USA",8.663,9.36,FALSE,FALSE,FALSE,FALSE,FALSE,1236,8.663,8.691,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,9.36,FALSE,FALSE,FALSE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1999-10-03",3689,22
2138,16,"karin","hayashi","JPN",8.668,8.98,FALSE,FALSE,FALSE,FALSE,FALSE,1236,8.668,9.223,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,8.98,FALSE,FALSE,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2005-03-20",3689,17
2139,17,"fumika","kawakami","JPN",8.78,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,8.782,9.647,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2006-01-01",3689,16
2140,18,"anna","brozek","POL",8.81,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,8.91,8.811,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1995-03-27",3689,27
2141,19,"callie","close","USA",8.94,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,10.015,8.945,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2005-01-01",3689,17
2142,20,"maría","laborda sagaste","ESP",9.04,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,14.215,9.04,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2004-08-07",3689,17
2143,21,"sophia","curcio","USA",9.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,9.401,10.045,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2006-01-01",3689,16
2144,22,"olivia","ma","USA",9.48,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,9.488,10.107,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2005-01-01",3689,17
2145,23,"valeria","macias ferreira","MEX",10.04,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,10.048,10.729,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2001-01-01",3689,21
2146,24,"alejandra","contreras","CHI",10.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,10.1,11.659,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2000-01-01",3689,22
2147,25,"isabel","gifford","USA",10.76,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,11.099,10.765,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1999-01-01",3689,23
2148,26,"arantza","fernández gutierrez","MEX",10.99,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,11.627,10.993,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2002-01-01",3689,20
2149,27,"grace","crowley","AUS",11.48,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,11.48,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2003-01-01",3689,19
2150,28,"liberty","runnels","USA",13.43,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1236,13.431,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2006-01-01",3689,16
2151,29,"maría fernanda","hidalgo amezquita","MEX",NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-20","2022-05-22","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2001-01-01",3689,21
2152,1,"aleksandra","miroslaw","POL",6.53,6.54,FALSE,FALSE,FALSE,FALSE,FALSE,1237,6.534,6.682,FALSE,FALSE,FALSE,FALSE,6.69,6.73,NA,6.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.9,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1994-02-02",3696,28
2153,2,"emma","hunt","USA",7.05,NA,FALSE,FALSE,TRUE,FALSE,FALSE,1237,NA,NA,NA,NA,NA,NA,7.18,7.18,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7.54,FALSE,FALSE,FALSE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2003-04-01",3696,19
2154,3,"aleksandra","kalucka","POL",7.04,7.96,FALSE,FALSE,FALSE,FALSE,FALSE,1237,NA,NA,NA,NA,NA,NA,7.44,8.91,7.96,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.09,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2001-12-25",3696,20
2155,4,"natalia","kalucka","POL",7.16,NA,FALSE,FALSE,TRUE,FALSE,FALSE,1237,7.326,7.167,FALSE,FALSE,FALSE,FALSE,7.73,7.51,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.49,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2001-12-25",3696,20
2156,5,"giulia","randi","ITA",7.58,7.77,FALSE,FALSE,FALSE,FALSE,FALSE,1237,7.731,7.585,FALSE,FALSE,FALSE,FALSE,7.77,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,7.64,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2002-01-01",3696,20
2157,6,"beatrice","colli","ITA",7.6,7.4,FALSE,FALSE,FALSE,FALSE,FALSE,1237,7.601,8.654,FALSE,FALSE,FALSE,FALSE,7.4,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,7.54,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2004-10-10",3696,17
2158,7,"capucine","viglione","FRA",7.78,8.48,FALSE,FALSE,FALSE,FALSE,FALSE,1237,NA,NA,NA,NA,NA,NA,8.48,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,7.48,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2002-12-09",3696,19
2159,8,"franziska","ritter","GER",7.86,7.82,FALSE,FALSE,FALSE,FALSE,FALSE,1237,NA,NA,NA,NA,NA,NA,7.82,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,7.4,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2003-01-01",3696,19
2160,9,"patrycja","chudziak","POL",7.66,7.65,FALSE,FALSE,FALSE,FALSE,FALSE,1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,7.65,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1997-01-01",3696,25
2161,10,"karin","hayashi","JPN",7.7,8.31,FALSE,FALSE,FALSE,FALSE,FALSE,1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,8.31,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2005-03-20",3696,17
2162,11,"andrea","rojas","ECU",7.93,7.77,FALSE,FALSE,FALSE,FALSE,FALSE,1237,7.932,9.058,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,7.77,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1995-01-01",3696,27
2163,12,"nuria","brockfeld","GER",8.1,7.98,FALSE,FALSE,FALSE,FALSE,FALSE,1237,8.469,8.106,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,7.98,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2004-01-24",3696,18
2164,13,"piper","kelly","USA",8.41,11.45,FALSE,FALSE,FALSE,FALSE,FALSE,1237,8.419,8.647,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,11.45,FALSE,FALSE,FALSE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1999-10-03",3696,22
2165,14,"callie","close","USA",8.44,8.24,FALSE,FALSE,FALSE,FALSE,FALSE,1237,8.959,8.446,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,8.24,FALSE,FALSE,FALSE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2005-01-01",3696,17
2166,15,"anna","brozek","POL",8.52,8.01,FALSE,FALSE,FALSE,FALSE,FALSE,1237,NA,8.52,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,8.01,FALSE,FALSE,TRUE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1995-03-27",3696,27
2167,16,"tetiana","kolkotina","UKR",8.56,10.39,FALSE,FALSE,FALSE,FALSE,FALSE,1237,8.77,8.565,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,10.39,FALSE,FALSE,FALSE,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1992-01-01",3696,30
2168,17,"fumika","kawakami","JPN",8.74,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1237,8.973,8.746,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2006-01-01",3696,16
2169,18,"youjin","cha","KOR",8.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1237,8.753,9.276,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1999-01-01",3696,23
2170,19,"maría","laborda sagaste","ESP",9.08,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1237,9.085,11.817,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2004-08-07",3696,17
2171,20,"alejandra","contreras","CHI",9.21,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1237,13.743,9.218,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2000-01-01",3696,22
2172,21,"sophia","curcio","USA",9.34,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1237,9.342,9.667,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2006-01-01",3696,16
2173,22,"hanareum","sung","KOR",9.38,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1237,10.911,9.38,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2005-01-01",3696,17
2174,23,"valeria","macias ferreira","MEX",9.46,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1237,12.746,9.46,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2001-01-01",3696,21
2175,24,"isabel","gifford","USA",10.04,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1237,10.044,10.438,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","1999-01-01",3696,23
2176,25,"addyson","tallent","USA",10.22,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1237,10.301,10.227,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",NA,3696,20.741935483871
2177,26,"arantza","fernández gutierrez","MEX",10.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1237,10.575,12.085,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"2022-05-27","2022-05-29","IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022","2002-01-01",3696,20
